ANNEE,ID_REGION,REGION,ID_DEPT,DEPT,ID_DECHET,DECHET,ID_TRAITEMENT,TRAITEMENT,TONNES_TRAITEES,TONNES_COLLECTEES,POPULATION_DEPT,RATIO_COLLECTE,RATIO_TRAITEMENT
2009,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,853.0,81841.7175,311022.0,263.138033,2.742571265055205
2009,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01D,Stockage,41351.21563,81841.7175,311022.0,263.138033,132.95270312067956
2009,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01E,Valorisation organique,34482.86,81841.7175,311022.0,263.138033,110.8695204840815
2009,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01Z,Non précisé,5154.64187,81841.7175,311022.0,263.138033,16.573238774106013
2009,24,Centre-Val de Loire,18,Cher,01D,Emballages et papier,01A,Valorisation matière,14481.78793,15611.78556,311022.0,50.195116,46.56194073088078
2009,24,Centre-Val de Loire,18,Cher,01D,Emballages et papier,01D,Stockage,4.99231,15611.78556,311022.0,50.195116,0.01605130826758236
2009,24,Centre-Val de Loire,18,Cher,01D,Emballages et papier,01Z,Non précisé,1125.00532,15611.78556,311022.0,50.195116,3.6171245763965247
2009,24,Centre-Val de Loire,18,Cher,01E,Biodéchets,01A,Valorisation matière,192.78,,,,
2009,24,Centre-Val de Loire,18,Cher,01E,Biodéchets,01D,Stockage,0.03583,,,,
2009,24,Centre-Val de Loire,18,Cher,01E,Biodéchets,01E,Valorisation organique,4604.73171,,,,
2009,24,Centre-Val de Loire,18,Cher,01F,Verre,01A,Valorisation matière,11954.36629,12195.97448,311022.0,39.212578,38.4357578885095
2009,24,Centre-Val de Loire,18,Cher,01F,Verre,01Z,Non précisé,241.60819,12195.97448,311022.0,39.212578,0.7768202570879231
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,106614.4129,117834.1395,425502.0,276.929696,250.56148478738055
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,10436.62656,117834.1395,425502.0,276.929696,24.527796720109425
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01A,Ordures ménagères résiduelles,01D,Stockage,783.1,117834.1395,425502.0,276.929696,1.8404143811309936
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01D,Emballages et papier,01A,Valorisation matière,15411.08697,17912.02429,425502.0,42.096216,36.21860054711846
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01D,Emballages et papier,01Z,Non précisé,2500.93732,17912.02429,425502.0,42.096216,5.877615898397657
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01E,Biodéchets,01A,Valorisation matière,3030.0,,,,
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01E,Biodéchets,01E,Valorisation organique,4568.99202,,,,
2009,24,Centre-Val de Loire,28,Eure-et-Loir,01F,Verre,01A,Valorisation matière,13913.47912,13913.47912,425502.0,32.698974,32.698974669919295
2009,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01A,Valorisation matière,13418.37,49930.65372,232268.0,214.970007,57.77106618216888
2009,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01D,Stockage,33777.76983,49930.65372,232268.0,214.970007,145.42584355141474
2009,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01E,Valorisation organique,350.76,49930.65372,232268.0,214.970007,1.5101520657171887
2009,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01Z,Non précisé,2383.75389,49930.65372,232268.0,214.970007,10.262945778152822
2009,24,Centre-Val de Loire,36,Indre,01D,Emballages et papier,01A,Valorisation matière,8167.39431,10315.58207,232268.0,44.412411,35.163665722355205
2009,24,Centre-Val de Loire,36,Indre,01D,Emballages et papier,01Z,Non précisé,2148.18776,10315.58207,232268.0,44.412411,9.248746103638899
2009,24,Centre-Val de Loire,36,Indre,01E,Biodéchets,01E,Valorisation organique,14678.7,,,,
2009,24,Centre-Val de Loire,36,Indre,01F,Verre,01A,Valorisation matière,10030.96232,10060.51494,232268.0,43.314253,43.18701809978129
2009,24,Centre-Val de Loire,36,Indre,01F,Verre,01Z,Non précisé,29.55262,10060.51494,232268.0,43.314253,0.1272350043914788
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,29853.9,148239.2324,588420.0,251.927589,50.73569899051698
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01A,Ordures ménagères résiduelles,01D,Stockage,113918.47,148239.2324,588420.0,251.927589,193.6006084089596
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01A,Ordures ménagères résiduelles,01E,Valorisation organique,4345.06308,148239.2324,588420.0,251.927589,7.384288569389211
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01A,Ordures ménagères résiduelles,01Z,Non précisé,121.79937,148239.2324,588420.0,251.927589,0.2069939329050678
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01D,Emballages et papier,01A,Valorisation matière,31136.87225,31148.45741,588420.0,52.935755,52.91606717990551
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01D,Emballages et papier,01Z,Non précisé,11.58516,31148.45741,588420.0,52.935755,0.0196885897828082
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01E,Biodéchets,01E,Valorisation organique,14694.44,,,,
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01F,Verre,01A,Valorisation matière,21103.09853,21127.23841,588420.0,35.905031,35.86400620305224
2009,24,Centre-Val de Loire,37,Indre-et-Loire,01F,Verre,01Z,Non précisé,24.13988,21127.23841,588420.0,35.905031,0.041024914176948445
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,69016.75771,82919.77266,327868.0,252.905964,210.50165831981167
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,1183.37344,82919.77266,327868.0,252.905964,3.6092983761757784
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01D,Stockage,11659.15204,82919.77266,327868.0,252.905964,35.560506179316064
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01E,Valorisation organique,408.34904,82919.77266,327868.0,252.905964,1.2454678102163064
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01Z,Non précisé,652.14041,82919.77266,327868.0,252.905964,1.989033421986897
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01D,Emballages et papier,01A,Valorisation matière,13233.56019,13253.9284,327868.0,40.424586,40.36246352190516
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01D,Emballages et papier,01Z,Non précisé,20.36821,13253.9284,327868.0,40.424586,0.06212320202032526
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01E,Biodéchets,01E,Valorisation organique,42.0,,,,
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01F,Verre,01A,Valorisation matière,12493.69571,12535.99807,327868.0,38.234893,38.10587099076457
2009,24,Centre-Val de Loire,41,Loir-et-Cher,01F,Verre,01Z,Non précisé,42.30236,12535.99807,327868.0,38.234893,0.129022533458587
2009,24,Centre-Val de Loire,45,Loiret,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,143618.0966,171335.0966,653510.0,262.176702,219.76419121360038
2009,24,Centre-Val de Loire,45,Loiret,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,27108.4,171335.0966,653510.0,262.176702,41.48123211580542
2009,24,Centre-Val de Loire,45,Loiret,01A,Ordures ménagères résiduelles,01D,Stockage,608.6,171335.0966,653510.0,262.176702,0.9312787868586556
2009,24,Centre-Val de Loire,45,Loiret,01D,Emballages et papier,01A,Valorisation matière,24839.54701,24839.547,653510.0,38.009436,38.009436749246376
2009,24,Centre-Val de Loire,45,Loiret,01F,Verre,01A,Valorisation matière,18553.03583,18738.77097,653510.0,28.674038,28.389826980459368
2009,24,Centre-Val de Loire,45,Loiret,01F,Verre,01Z,Non précisé,185.73514,18738.77097,653510.0,28.674038,0.2842116264479503
2009,94,Corse,2A,Corse-du-Sud,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,2818.47,72034.68269,141330.0,509.691379,19.942475058374015
2009,94,Corse,2A,Corse-du-Sud,01A,Ordures ménagères résiduelles,01D,Stockage,44843.62433,72034.68269,141330.0,509.691379,317.2972782141088
2009,94,Corse,2A,Corse-du-Sud,01A,Ordures ménagères résiduelles,01Z,Non précisé,24372.58837,72034.68269,141330.0,509.691379,172.45162647703958
2009,94,Corse,2A,Corse-du-Sud,01D,Emballages et papier,01A,Valorisation matière,1442.15,1691.16654,141330.0,11.966083,10.204132172928606
2009,94,Corse,2A,Corse-du-Sud,01D,Emballages et papier,01D,Stockage,10.0,1691.16654,141330.0,11.966083,0.0707563857638152
2009,94,Corse,2A,Corse-du-Sud,01D,Emballages et papier,01Z,Non précisé,239.01654,1691.16654,141330.0,11.966083,1.6911946508172362
2009,94,Corse,2A,Corse-du-Sud,01E,Biodéchets,01E,Valorisation organique,357.4131,,,,
2009,94,Corse,2A,Corse-du-Sud,01F,Verre,01A,Valorisation matière,1167.32428,1576.4006,141330.0,11.15404,8.25956470671478
2009,94,Corse,2A,Corse-du-Sud,01F,Verre,01D,Stockage,15.0,1576.4006,141330.0,11.15404,0.10613457864572277
2009,94,Corse,2A,Corse-du-Sud,01F,Verre,01Z,Non précisé,394.07633,1576.4006,141330.0,11.15404,2.7883416825868537
2009,94,Corse,2B,Haute-Corse,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,2136.0,72086.76157,164344.0,438.633363,12.997127975466096
2009,94,Corse,2B,Haute-Corse,01A,Ordures ménagères résiduelles,01D,Stockage,42217.23567,72086.76157,164344.0,438.633363,256.8833402497201
2009,94,Corse,2B,Haute-Corse,01A,Ordures ménagères résiduelles,01Z,Non précisé,27733.5259,72086.76157,164344.0,438.633363,168.7528957552451
2009,94,Corse,2B,Haute-Corse,01D,Emballages et papier,01A,Valorisation matière,1326.662,1935.67759,164344.0,11.778206,8.072469941099158
2009,94,Corse,2B,Haute-Corse,01D,Emballages et papier,01Z,Non précisé,609.01559,1935.67759,164344.0,11.778206,3.705736686462542
2009,94,Corse,2B,Haute-Corse,01E,Biodéchets,01E,Valorisation organique,599.5869,,,,
2009,94,Corse,2B,Haute-Corse,01F,Verre,01A,Valorisation matière,1383.35972,2534.82716,164344.0,15.42391,8.417464099693326
2009,94,Corse,2B,Haute-Corse,01F,Verre,01Z,Non précisé,1151.46744,2534.82716,164344.0,15.42391,7.0064464781190665
2009,97,Dom-Com,971,Guadeloupe,01A,Ordures ménagères résiduelles,01A,Valorisation matière,6766.0,171982.9974,401554.0,428.293573,16.849539538891406
2009,97,Dom-Com,971,Guadeloupe,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,303.0,171982.9974,401554.0,428.293573,0.7545685013721691
2009,97,Dom-Com,971,Guadeloupe,01A,Ordures ménagères résiduelles,01D,Stockage,113394.47,171982.9974,401554.0,428.293573,282.3890933722488
2009,97,Dom-Com,971,Guadeloupe,01A,Ordures ménagères résiduelles,01Z,Non précisé,51519.52743,171982.9974,401554.0,428.293573,128.30037163121276
2009,97,Dom-Com,971,Guadeloupe,01D,Emballages et papier,01A,Valorisation matière,33.21,7876.58152,401554.0,19.615248,0.08270369614049418
2009,97,Dom-Com,971,Guadeloupe,01D,Emballages et papier,01Z,Non précisé,7843.37152,7876.58152,401554.0,19.615248,19.532544863206443
2009,97,Dom-Com,971,Guadeloupe,01E,Biodéchets,01D,Stockage,6232.0,3.694,401554.0,0.009199,15.519705942413724
2009,97,Dom-Com,971,Guadeloupe,01E,Biodéchets,01E,Valorisation organique,416.544,3.694,401554.0,0.009199,1.0373299730546823
2009,97,Dom-Com,971,Guadeloupe,01E,Biodéchets,01Z,Non précisé,4152.0,3.694,401554.0,0.009199,10.33982976137705
2009,97,Dom-Com,971,Guadeloupe,01F,Verre,01A,Valorisation matière,191.8,1563.76981,401554.0,3.894295,0.4776443516936701
2009,97,Dom-Com,971,Guadeloupe,01F,Verre,01Z,Non précisé,1371.96981,1563.76981,401554.0,3.894295,3.416650836500197
2009,97,Dom-Com,972,Martinique,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,93698.66,130032.95,396404.0,328.031377,236.37163096235156
2009,97,Dom-Com,972,Martinique,01A,Ordures ménagères résiduelles,01D,Stockage,36334.29,130032.95,396404.0,328.031377,91.6597461175972
2009,97,Dom-Com,972,Martinique,01D,Emballages et papier,01A,Valorisation matière,1102.932,1227.932,396404.0,3.097678,2.7823432659609892
2009,97,Dom-Com,972,Martinique,01D,Emballages et papier,01E,Valorisation organique,125.0,1227.932,396404.0,3.097678,0.3153348603949506
2009,97,Dom-Com,972,Martinique,01E,Biodéchets,01E,Valorisation organique,11617.76,1047.0,396404.0,2.641244,29.30787782161633
2009,97,Dom-Com,972,Martinique,01F,Verre,01A,Valorisation matière,1339.58,1339.58,396404.0,3.37933,3.3793301783029435
2009,97,Dom-Com,973,Guyane,01A,Ordures ménagères résiduelles,01D,Stockage,27355.37,75005.30378,224469.0,334.145489,121.86702840926809
2009,97,Dom-Com,973,Guyane,01A,Ordures ménagères résiduelles,01E,Valorisation organique,38000.0,75005.30378,224469.0,334.145489,169.28840953539242
2009,97,Dom-Com,973,Guyane,01A,Ordures ménagères résiduelles,01Z,Non précisé,9649.93378,75005.30378,224469.0,334.145489,42.990051098369925
2009,97,Dom-Com,973,Guyane,01D,Emballages et papier,01Z,Non précisé,181.72124,181.72124,224469.0,0.80956,0.8095605183789298
2009,97,Dom-Com,973,Guyane,01E,Biodéchets,01D,Stockage,200.0,,,,
2009,97,Dom-Com,973,Guyane,01E,Biodéchets,01E,Valorisation organique,89.2,,,,
2009,97,Dom-Com,973,Guyane,01E,Biodéchets,01Z,Non précisé,2.1,,,,
2009,97,Dom-Com,973,Guyane,01F,Verre,01A,Valorisation matière,384.0,563.13816,224469.0,2.508756,1.710703927936597
2009,97,Dom-Com,973,Guyane,01F,Verre,01Z,Non précisé,179.13816,563.13816,224469.0,2.508756,0.7980530050920172
2009,97,Dom-Com,974,Réunion,01A,Ordures ménagères résiduelles,01D,Stockage,239385.97,239385.97,816364.0,293.234353,293.2343537931609
2009,97,Dom-Com,974,Réunion,01D,Emballages et papier,01A,Valorisation matière,23439.05,23439.05,816364.0,28.711518,28.711518391305837
2009,97,Dom-Com,974,Réunion,01E,Biodéchets,01A,Valorisation matière,18140.0,,,,
2009,97,Dom-Com,974,Réunion,01E,Biodéchets,01E,Valorisation organique,86431.89,,,,
2009,97,Dom-Com,974,Réunion,01F,Verre,01A,Valorisation matière,7465.01,7520.17945,816364.0,9.211797,9.144217530415354
2009,97,Dom-Com,974,Réunion,01F,Verre,01Z,Non précisé,55.16945,7520.17945,816364.0,9.211797,0.06757947435212723
2009,97,Dom-Com,977,Saint-Barthélemy,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,9518.0,,,,
2009,97,Dom-Com,977,Saint-Barthélemy,01D,Emballages et papier,01Z,Non précisé,0.0,,,,
2009,97,Dom-Com,977,Saint-Barthélemy,01E,Biodéchets,01B,Incinération avec récupération d'énergie,1041.0,,,,
2009,97,Dom-Com,977,Saint-Barthélemy,01F,Verre,01Z,Non précisé,24.0,,,,
2009,97,Dom-Com,978,Saint-Martin,01A,Ordures ménagères résiduelles,01D,Stockage,15342.0,,,,
2009,97,Dom-Com,978,Saint-Martin,01D,Emballages et papier,01A,Valorisation matière,44.0,,,,
2009,97,Dom-Com,978,Saint-Martin,01E,Biodéchets,01E,Valorisation organique,4539.0,,,,
2009,97,Dom-Com,978,Saint-Martin,01F,Verre,01A,Valorisation matière,502.0,,,,
2009,44,Grand Est,8,Ardennes,01A,Ordures ménagères résiduelles,01A,Valorisation matière,308.924,82993.93432,283296.0,292.958369,1.09046368462668
2009,44,Grand Est,8,Ardennes,01A,Ordures ménagères résiduelles,01D,Stockage,81677.218,82993.93432,283296.0,292.958369,288.3105232689484
2009,44,Grand Est,8,Ardennes,01A,Ordures ménagères résiduelles,01Z,Non précisé,1007.79233,82993.93432,283296.0,292.958369,3.557382843386423
2009,44,Grand Est,8,Ardennes,01D,Emballages et papier,01A,Valorisation matière,15915.093,15983.0429,283296.0,56.418173,56.1783187902406
2009,44,Grand Est,8,Ardennes,01D,Emballages et papier,01Z,Non précisé,67.94989,15983.0429,283296.0,56.418173,0.23985474556647463
2009,44,Grand Est,8,Ardennes,01E,Biodéchets,01E,Valorisation organique,4364.54,,,,
2009,44,Grand Est,8,Ardennes,01F,Verre,01A,Valorisation matière,9904.349,10148.03531,283296.0,35.821315,34.96113252569751
2009,44,Grand Est,8,Ardennes,01F,Verre,01Z,Non précisé,243.68631,10148.03531,283296.0,35.821315,0.8601826711284309
2009,44,Grand Est,10,Aube,01A,Ordures ménagères résiduelles,01A,Valorisation matière,518.82,91337.87574,303298.0,301.148954,1.7105948605002341
2009,44,Grand Est,10,Aube,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,408.0,91337.87574,303298.0,301.148954,1.3452116400371912
2009,44,Grand Est,10,Aube,01A,Ordures ménagères résiduelles,01D,Stockage,87130.16065,91337.87574,303298.0,301.148954,287.27575074679027
2009,44,Grand Est,10,Aube,01A,Ordures ménagères résiduelles,01Z,Non précisé,3280.89509,91337.87574,303298.0,301.148954,10.817397707864872
2009,44,Grand Est,10,Aube,01D,Emballages et papier,01A,Valorisation matière,11583.37184,12545.06765,303298.0,41.362183,38.19138879913484
2009,44,Grand Est,10,Aube,01D,Emballages et papier,01D,Stockage,151.4,12545.06765,303298.0,41.362183,0.499179025249095
2009,44,Grand Est,10,Aube,01D,Emballages et papier,01E,Valorisation organique,279.64,12545.06765,303298.0,41.362183,0.9219975074019611
2009,44,Grand Est,10,Aube,01D,Emballages et papier,01Z,Non précisé,530.65581,12545.06765,303298.0,41.362183,1.7496185599641276
2009,44,Grand Est,10,Aube,01E,Biodéchets,01E,Valorisation organique,8507.29,,,,
2009,44,Grand Est,10,Aube,01F,Verre,01A,Valorisation matière,10615.68555,11597.92549,303298.0,38.239373,35.00084257067307
2009,44,Grand Est,10,Aube,01F,Verre,01Z,Non précisé,982.23993,11597.92549,303298.0,38.239373,3.238530850846362
2009,44,Grand Est,51,Marne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,149350.6627,150194.3173,566145.0,265.29302,263.8028467971986
2009,44,Grand Est,51,Marne,01A,Ordures ménagères résiduelles,01Z,Non précisé,843.65454,150194.3173,566145.0,265.29302,1.4901739660334365
2009,44,Grand Est,51,Marne,01D,Emballages et papier,01A,Valorisation matière,30264.62721,30426.21458,566145.0,53.742794,53.45737789788835
2009,44,Grand Est,51,Marne,01D,Emballages et papier,01Z,Non précisé,161.58738,30426.21458,566145.0,53.742794,0.2854169514876931
2009,44,Grand Est,51,Marne,01E,Biodéchets,01B,Incinération avec récupération d'énergie,147.93,,,,
2009,44,Grand Est,51,Marne,01E,Biodéchets,01E,Valorisation organique,9016.36,,,,
2009,44,Grand Est,51,Marne,01F,Verre,01A,Valorisation matière,23252.29451,23366.75312,566145.0,41.273442,41.07127062854922
2009,44,Grand Est,51,Marne,01F,Verre,01Z,Non précisé,114.45861,23366.75312,566145.0,41.273442,0.20217189942505895
2009,44,Grand Est,52,Haute-Marne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,51681.42544,53191.16692,185214.0,287.187614,279.0362793309361
2009,44,Grand Est,52,Haute-Marne,01A,Ordures ménagères résiduelles,01D,Stockage,57.72079,53191.16692,185214.0,287.187614,0.31164377422873
2009,44,Grand Est,52,Haute-Marne,01A,Ordures ménagères résiduelles,01Z,Non précisé,1452.02068,53191.16692,185214.0,287.187614,7.8396918159534374
2009,44,Grand Est,52,Haute-Marne,01D,Emballages et papier,01A,Valorisation matière,8364.00513,8484.77302,185214.0,45.810646,45.15860102368071
2009,44,Grand Est,52,Haute-Marne,01D,Emballages et papier,01Z,Non précisé,120.76791,8484.77302,185214.0,45.810646,0.652045255758204
